GAME_PK,GAME_DATE,GAME_DATETIME,GAME_TYPE,STATUS,STATUS_CODE,IS_FINAL,IS_LIVE,HOME_TEAM_ID,HOME_TEAM,AWAY_TEAM_ID,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,HOME_PROBABLE_PITCHER,AWAY_PROBABLE_PITCHER,HOME_PROBABLE_PITCHER_ID,AWAY_PROBABLE_PITCHER_ID,VENUE,DOUBLEHEADER,GAME_NUMBER,SEASON
717263,2023-07-25,2023-07-26T00:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,112,Chicago Cubs,3,7,Michael Kopech,Kyle Hendricks,656629.0,543294.0,Guaranteed Rate Field,N,1,2023
717264,2023-07-25,2023-07-25T23:40:00+00:00,R,Final,F,True,False,142,Minnesota Twins,136,Seattle Mariners,7,9,Pablo López,George Kirby,641154.0,669923.0,Target Field,N,1,2023
717265,2023-07-25,2023-07-25T22:40:00+00:00,R,Final,F,True,False,116,Detroit Tigers,108,Los Angeles Angels,6,7,Eduardo Rodriguez,Griffin Canning,593958.0,656288.0,Comerica Park,N,1,2023
717266,2023-07-25,2023-07-25T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,121,New York Mets,3,9,Domingo Germán,Justin Verlander,593334.0,434378.0,Yankee Stadium,N,1,2023
717267,2023-07-25,2023-07-25T22:40:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,110,Baltimore Orioles,4,3,Taijuan Walker,Kyle Gibson,592836.0,502043.0,Citizens Bank Park,N,1,2023
717269,2023-07-25,2023-07-25T23:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,115,Colorado Rockies,6,5,Trevor Williams,Austin Gomber,592866.0,596295.0,Nationals Park,N,1,2023
717270,2023-07-25,2023-07-25T22:40:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,146,Miami Marlins,4,1,Tyler Glasnow,Edward Cabrera,607192.0,665795.0,Tropicana Field,N,1,2023
717272,2023-07-25,2023-07-26T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,133,Oakland Athletics,2,1,Alex Cobb,Tayler Scott,502171.0,605463.0,Oracle Park,N,1,2023
717239,2023-07-26,2023-07-27T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,140,Texas Rangers,5,13,Framber Valdez,Andrew Heaney,664285.0,571760.0,Minute Maid Park,N,1,2023
717240,2023-07-26,2023-07-27T00:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,112,Chicago Cubs,7,10,Lance Lynn,Marcus Stroman,458681.0,573186.0,Guaranteed Rate Field,N,1,2023
717242,2023-07-26,2023-07-26T23:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,144,Atlanta Braves,5,3,Brayan Bello,Spencer Strider,678394.0,675911.0,Fenway Park,N,1,2023
717244,2023-07-26,2023-07-26T19:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,138,St. Louis Cardinals,7,11,Zac Gallen,Jack Flaherty,668678.0,656427.0,Chase Field,N,1,2023
717245,2023-07-26,2023-07-26T22:05:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,110,Baltimore Orioles,6,4,Ranger Suarez,Kyle Bradish,624133.0,680694.0,Citizens Bank Park,N,1,2023
717246,2023-07-26,2023-07-26T20:10:00+00:00,R,Final,F,True,False,135,San Diego Padres,134,Pittsburgh Pirates,2,3,Seth Lugo,Johan Oviedo,607625.0,670912.0,Petco Park,N,1,2023
717248,2023-07-26,2023-07-26T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,121,New York Mets,3,1,Carlos Rodón,Jose Quintana,607074.0,500779.0,Yankee Stadium,N,1,2023
717249,2023-07-26,2023-07-26T17:10:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,118,Kansas City Royals,8,3,Gavin Williams,Alec Marsh,668909.0,679525.0,Progressive Field,N,1,2023
717250,2023-07-26,2023-07-26T17:10:00+00:00,R,Final,F,True,False,142,Minnesota Twins,136,Seattle Mariners,7,8,Joe Ryan,Bryce Miller,657746.0,682243.0,Target Field,N,1,2023
717251,2023-07-26,2023-07-27T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,133,Oakland Athletics,8,3,Ryan Walker,Hogan Harris,676254.0,663687.0,Oracle Park,N,1,2023
717252,2023-07-26,2023-07-26T16:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,146,Miami Marlins,1,7,Zach Eflin,Sandy Alcantara,621107.0,645261.0,Tropicana Field,N,1,2023
717253,2023-07-26,2023-07-26T20:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,141,Toronto Blue Jays,1,8,Tony Gonsolin,Yusei Kikuchi,664062.0,579328.0,Dodger Stadium,N,1,2023
717254,2023-07-26,2023-07-26T18:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,113,Cincinnati Reds,3,0,Freddy Peralta,Ben Lively,642547.0,594902.0,American Family Field,N,1,2023
717257,2023-07-26,2023-07-26T16:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,115,Colorado Rockies,5,4,Jake Irvin,Peter Lambert,663623.0,663567.0,Nationals Park,N,1,2023
717233,2023-07-27,2023-07-28T00:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,114,Cleveland Guardians,3,6,Dylan Cease,Tanner Bibee,656302.0,676440.0,Guaranteed Rate Field,N,1,2023
717238,2023-07-27,2023-07-27T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,112,Chicago Cubs,3,10,Miles Mikolas,Justin Steele,571945.0,657006.0,Busch Stadium,N,1,2023
717241,2023-07-27,2023-07-27T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,120,Washington Nationals,2,1,Kodai Senga,Josiah Gray,673540.0,680686.0,Citi Field,N,1,2023
717243,2023-07-27,2023-07-27T17:10:00+00:00,R,Final,F,True,False,116,Detroit Tigers,108,Los Angeles Angels,0,6,Michael Lorenzen,Shohei Ohtani,547179.0,660271.0,Comerica Park,Y,1,2023
717247,2023-07-27,2023-07-27T17:15:00+00:00,R,Final,F,True,False,116,Detroit Tigers,108,Los Angeles Angels,4,11,Matt Manning,Patrick Sandoval,666159.0,663776.0,Comerica Park,Y,2,2023
717220,2023-07-28,2023-07-29T02:15:00+00:00,R,Final,F,True,False,137,San Francisco Giants,111,Boston Red Sox,2,3,Logan Webb,Kutter Crawford,657277.0,676710.0,Oracle Park,N,1,2023
717223,2023-07-28,2023-07-29T01:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,136,Seattle Mariners,2,5,Tommy Henry,Logan Gilbert,674072.0,669302.0,Chase Field,N,1,2023
717224,2023-07-28,2023-07-29T01:40:00+00:00,R,Final,F,True,False,135,San Diego Padres,140,Texas Rangers,7,1,Joe Musgrove,Dane Dunning,605397.0,641540.0,Petco Park,N,1,2023
717225,2023-07-28,2023-07-29T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,113,Cincinnati Reds,5,6,Bobby Miller,Brandon Williamson,676272.0,682227.0,Dodger Stadium,N,1,2023
717226,2023-07-28,2023-07-29T00:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,112,Chicago Cubs,2,3,Jordan Montgomery,Hayden Wesneski,656756.0,669713.0,Busch Stadium,N,1,2023
717227,2023-07-28,2023-07-29T00:40:00+00:00,R,Final,F,True,False,115,Colorado Rockies,133,Oakland Athletics,5,8,Kyle Freeland,JP Sears,607536.0,676664.0,Coors Field,N,1,2023
717228,2023-07-28,2023-07-28T23:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,114,Cleveland Guardians,3,0,Touki Toussaint,Xzavion Curry,657053.0,675540.0,Guaranteed Rate Field,N,1,2023
717229,2023-07-28,2023-07-29T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,139,Tampa Bay Rays,3,4,Cristian Javier,Shane McClanahan,664299.0,663556.0,Minute Maid Park,N,1,2023
717230,2023-07-28,2023-07-28T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,120,Washington Nationals,5,1,Max Scherzer,MacKenzie Gore,453286.0,669022.0,Citi Field,N,1,2023
717231,2023-07-28,2023-07-28T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,158,Milwaukee Brewers,10,7,Yonny Chirinos,Adrian Houser,630023.0,605288.0,Truist Park,N,1,2023
717232,2023-07-28,2023-07-29T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,142,Minnesota Twins,8,5,Brady Singer,Sonny Gray,663903.0,543243.0,Kauffman Stadium,N,1,2023
717234,2023-07-28,2023-07-28T23:05:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,143,Philadelphia Phillies,1,2,Mitch Keller,Zack Wheeler,656605.0,554430.0,PNC Park,N,1,2023
717235,2023-07-28,2023-07-28T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,108,Los Angeles Angels,4,1,Kevin Gausman,Lucas Giolito,592332.0,608337.0,Rogers Centre,N,1,2023
717236,2023-07-28,2023-07-28T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,116,Detroit Tigers,6,5,Braxton Garrett,Reese Olson,666129.0,681857.0,loanDepot park,N,1,2023
717237,2023-07-28,2023-07-28T23:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,147,New York Yankees,1,0,Grayson Rodriguez,Gerrit Cole,680570.0,543037.0,Oriole Park at Camden Yards,N,1,2023
717205,2023-07-29,2023-07-30T01:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,113,Cincinnati Reds,3,2,Emmet Sheehan,Luke Weaver,686218.0,596133.0,Dodger Stadium,N,1,2023
717207,2023-07-29,2023-07-29T23:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,142,Minnesota Twins,10,7,Jordan Lyles,Bailey Ober,543475.0,641927.0,Kauffman Stadium,N,1,2023
717209,2023-07-29,2023-07-30T00:40:00+00:00,R,Final,F,True,False,135,San Diego Padres,140,Texas Rangers,4,0,Yu Darvish,Martín Pérez,506433.0,527048.0,Petco Park,N,1,2023
717210,2023-07-29,2023-07-30T00:10:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,136,Seattle Mariners,4,3,Brandon Pfaadt,Bryan Woo,694297.0,693433.0,Chase Field,N,1,2023
717211,2023-07-29,2023-07-29T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,158,Milwaukee Brewers,11,5,Bryce Elder,Julio Teheran,693821.0,527054.0,Truist Park,N,1,2023
717212,2023-07-29,2023-07-30T00:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,133,Oakland Athletics,3,11,Chris Flexen,Paul Blackburn,623167.0,621112.0,Coors Field,N,1,2023
717213,2023-07-29,2023-07-29T23:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,112,Chicago Cubs,1,5,Adam Wainwright,Jameson Taillon,425794.0,592791.0,Busch Stadium,N,1,2023
717214,2023-07-29,2023-07-29T23:15:00+00:00,R,Final,F,True,False,117,Houston Astros,139,Tampa Bay Rays,17,4,Hunter Brown,Taj Bradley,686613.0,671737.0,Minute Maid Park,N,1,2023
717215,2023-07-29,2023-07-29T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,120,Washington Nationals,6,11,Carlos Carrasco,Patrick Corbin,471911.0,571578.0,Citi Field,N,1,2023
717216,2023-07-29,2023-07-29T23:05:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,143,Philadelphia Phillies,7,6,Quinn Priester,Aaron Nola,682990.0,605400.0,PNC Park,N,1,2023
717217,2023-07-29,2023-07-29T23:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,114,Cleveland Guardians,7,2,Mike Clevinger,Logan Allen,605182.0,671106.0,Guaranteed Rate Field,N,1,2023
717218,2023-07-29,2023-07-29T20:10:00+00:00,R,Final,F,True,False,146,Miami Marlins,116,Detroit Tigers,0,5,Johnny Cueto,Beau Brieske,456501.0,689225.0,loanDepot park,N,1,2023
717219,2023-07-29,2023-07-29T23:15:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,147,New York Yankees,3,8,Tyler Wells,Clarke Schmidt,669330.0,657376.0,Oriole Park at Camden Yards,N,1,2023
717221,2023-07-29,2023-07-29T23:15:00+00:00,R,Final,F,True,False,137,San Francisco Giants,111,Boston Red Sox,3,2,Ryan Walker,James Paxton,676254.0,572020.0,Oracle Park,N,1,2023
717222,2023-07-29,2023-07-29T19:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,108,Los Angeles Angels,6,1,Alek Manoah,Reid Detmers,666201.0,672282.0,Rogers Centre,N,1,2023
717191,2023-07-30,2023-07-30T20:10:00+00:00,R,Final,F,True,False,135,San Diego Padres,140,Texas Rangers,5,3,Blake Snell,Cody Bradford,605483.0,674003.0,Petco Park,N,1,2023
717193,2023-07-30,2023-07-30T20:10:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,136,Seattle Mariners,0,4,Merrill Kelly,Luis Castillo,518876.0,622491.0,Chase Field,N,1,2023
717194,2023-07-30,2023-07-30T20:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,113,Cincinnati Reds,0,9,Michael Grove,Graham Ashcraft,675627.0,668933.0,Dodger Stadium,N,1,2023
717195,2023-07-30,2023-07-30T18:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,112,Chicago Cubs,3,0,Steven Matz,Kyle Hendricks,571927.0,543294.0,Busch Stadium,N,1,2023
717196,2023-07-30,2023-07-30T18:10:00+00:00,R,Final,F,True,False,117,Houston Astros,139,Tampa Bay Rays,2,8,Brandon Bielak,Zack Littell,656232.0,641793.0,Minute Maid Park,N,1,2023
717197,2023-07-30,2023-07-30T20:05:00+00:00,R,Final,F,True,False,137,San Francisco Giants,111,Boston Red Sox,4,3,Scott Alexander,Brennan Bernardino,518397.0,657514.0,Oracle Park,N,1,2023
717198,2023-07-30,2023-07-30T18:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,142,Minnesota Twins,2,1,Ryan Yarbrough,Kenta Maeda,642232.0,628317.0,Kauffman Stadium,N,1,2023
717199,2023-07-30,2023-07-30T19:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,133,Oakland Athletics,2,0,Ty Blach,Luis Medina,621389.0,665622.0,Coors Field,N,1,2023
717200,2023-07-30,2023-07-30T23:10:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,147,New York Yankees,9,3,Dean Kremer,Luis Severino,665152.0,622663.0,Oriole Park at Camden Yards,N,1,2023
717201,2023-07-30,2023-07-30T16:05:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,108,Los Angeles Angels,2,3,José Berríos,Tyler Anderson,621244.0,542881.0,Rogers Centre,N,1,2023
717202,2023-07-30,2023-07-30T17:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,116,Detroit Tigers,8,6,Jesús Luzardo,Tarik Skubal,666200.0,669373.0,loanDepot park,N,1,2023
717203,2023-07-30,2023-07-30T17:40:00+00:00,R,Final,F,True,False,121,New York Mets,120,Washington Nationals,5,2,Justin Verlander,Trevor Williams,434378.0,592866.0,Citi Field,N,1,2023
717204,2023-07-30,2023-07-30T18:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,114,Cleveland Guardians,0,5,Michael Kopech,Aaron Civale,656629.0,650644.0,Guaranteed Rate Field,N,1,2023
717206,2023-07-30,2023-07-30T17:35:00+00:00,R,Final,F,True,False,144,Atlanta Braves,158,Milwaukee Brewers,8,6,AJ Smith-Shawver,Colin Rea,700363.0,607067.0,Truist Park,N,1,2023
717208,2023-07-30,2023-07-30T17:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,143,Philadelphia Phillies,6,4,Rich Hill,Cristopher Sánchez,448179.0,650911.0,PNC Park,N,1,2023
717179,2023-07-31,2023-08-01T00:40:00+00:00,R,Final,F,True,False,115,Colorado Rockies,135,San Diego Padres,4,3,Austin Gomber,Seth Lugo,596295.0,607625.0,Coors Field,N,1,2023
717181,2023-07-31,2023-08-01T01:40:00+00:00,R,Final,F,True,False,136,Seattle Mariners,111,Boston Red Sox,6,2,George Kirby,Nick Pivetta,669923.0,601713.0,T-Mobile Park,N,1,2023
717184,2023-07-31,2023-08-01T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,114,Cleveland Guardians,7,3,J.P. France,Noah Syndergaard,641585.0,592789.0,Minute Maid Park,N,1,2023
717185,2023-07-31,2023-07-31T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,139,Tampa Bay Rays,1,5,Jhony Brito,Tyler Glasnow,666745.0,607192.0,Yankee Stadium,N,1,2023
717186,2023-07-31,2023-07-31T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,110,Baltimore Orioles,2,4,Chris Bassitt,Kyle Gibson,605135.0,502043.0,Rogers Centre,N,1,2023
717187,2023-07-31,2023-07-31T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,108,Los Angeles Angels,1,4,Charlie Morton,Chase Silseth,450203.0,681217.0,Truist Park,N,1,2023
717188,2023-07-31,2023-08-01T00:05:00+00:00,R,Final,F,True,False,112,Chicago Cubs,113,Cincinnati Reds,5,6,Marcus Stroman,Andrew Abbott,573186.0,671096.0,Wrigley Field,N,1,2023
717189,2023-07-31,2023-07-31T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,143,Philadelphia Phillies,2,4,Edward Cabrera,Taijuan Walker,665795.0,592836.0,loanDepot park,N,1,2023
717190,2023-07-31,2023-08-01T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,109,Arizona Diamondbacks,3,4,Jakob Junis,Ryne Nelson,596001.0,669194.0,Oracle Park,N,1,2023
717192,2023-07-31,2023-07-31T23:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,158,Milwaukee Brewers,5,3,Jake Irvin,Corbin Burnes,663623.0,669203.0,Nationals Park,N,1,2023
717167,2023-08-01,2023-08-02T01:40:00+00:00,R,Final,F,True,False,136,Seattle Mariners,111,Boston Red Sox,4,6,Bryce Miller,Brayan Bello,682243.0,678394.0,T-Mobile Park,N,1,2023
717168,2023-08-01,2023-08-02T00:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,145,Chicago White Sox,2,0,Andrew Heaney,Jesse Scholtens,571760.0,669947.0,Globe Life Field,N,1,2023
717169,2023-08-01,2023-08-02T00:40:00+00:00,R,Final,F,True,False,115,Colorado Rockies,135,San Diego Padres,5,8,Peter Lambert,Pedro Avila,663567.0,658648.0,Coors Field,N,1,2023
717170,2023-08-01,2023-08-02T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,121,New York Mets,7,6,Zack Greinke,Jose Quintana,425844.0,500779.0,Kauffman Stadium,N,1,2023
717171,2023-08-01,2023-08-02T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,133,Oakland Athletics,7,3,Lance Lynn,Ken Waldichuk,458681.0,686610.0,Dodger Stadium,N,1,2023
717172,2023-08-01,2023-08-02T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,114,Cleveland Guardians,2,0,Framber Valdez,Gavin Williams,664285.0,668909.0,Minute Maid Park,N,1,2023
717173,2023-08-01,2023-08-02T00:05:00+00:00,R,Final,F,True,False,112,Chicago Cubs,113,Cincinnati Reds,20,9,Justin Steele,Ben Lively,657006.0,594902.0,Wrigley Field,N,1,2023
717174,2023-08-01,2023-08-01T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,142,Minnesota Twins,2,3,Miles Mikolas,Pablo López,571945.0,641154.0,Busch Stadium,N,1,2023
717175,2023-08-01,2023-08-01T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,139,Tampa Bay Rays,2,5,Carlos Rodón,Zach Eflin,607074.0,621107.0,Yankee Stadium,N,1,2023
717176,2023-08-01,2023-08-01T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,108,Los Angeles Angels,5,1,Spencer Strider,Patrick Sandoval,675911.0,663776.0,Truist Park,N,1,2023
717177,2023-08-01,2023-08-01T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,110,Baltimore Orioles,3,13,Hyun Jin Ryu,Kyle Bradish,547943.0,680694.0,Rogers Centre,N,1,2023
717178,2023-08-01,2023-08-01T23:05:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,116,Detroit Tigers,4,1,Johan Oviedo,Matt Manning,670912.0,666159.0,PNC Park,N,1,2023
717180,2023-08-01,2023-08-02T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,109,Arizona Diamondbacks,4,3,Alex Cobb,Zac Gallen,502171.0,668678.0,Oracle Park,N,1,2023
717182,2023-08-01,2023-08-01T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,143,Philadelphia Phillies,1,3,Sandy Alcantara,Ranger Suarez,645261.0,624133.0,loanDepot park,N,1,2023
717183,2023-08-01,2023-08-01T23:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,158,Milwaukee Brewers,4,6,Josiah Gray,Freddy Peralta,680686.0,642547.0,Nationals Park,N,1,2023
717152,2023-08-02,2023-08-03T00:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,145,Chicago White Sox,11,1,Dane Dunning,Dylan Cease,641540.0,656302.0,Globe Life Field,N,1,2023
717153,2023-08-02,2023-08-03T00:05:00+00:00,R,Final,F,True,False,112,Chicago Cubs,113,Cincinnati Reds,16,6,Drew Smyly,Brandon Williamson,592767.0,682227.0,Wrigley Field,N,1,2023
717154,2023-08-02,2023-08-03T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,133,Oakland Athletics,10,1,Tony Gonsolin,Hogan Harris,664062.0,663687.0,Dodger Stadium,N,1,2023
717155,2023-08-02,2023-08-02T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,142,Minnesota Twins,7,3,Dakota Hudson,Joe Ryan,641712.0,657746.0,Busch Stadium,N,1,2023
717156,2023-08-02,2023-08-03T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,121,New York Mets,4,0,Cole Ragans,Kodai Senga,666142.0,673540.0,Kauffman Stadium,N,1,2023
717157,2023-08-02,2023-08-02T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,110,Baltimore Orioles,4,1,Yusei Kikuchi,Grayson Rodriguez,579328.0,680570.0,Rogers Centre,N,1,2023
717158,2023-08-02,2023-08-02T19:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,135,San Diego Padres,1,11,Kyle Freeland,Nick Martinez,607536.0,607259.0,Coors Field,N,1,2023
717159,2023-08-02,2023-08-02T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,143,Philadelphia Phillies,9,8,Braxton Garrett,Zack Wheeler,666129.0,554430.0,loanDepot park,N,1,2023
717160,2023-08-02,2023-08-02T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,139,Tampa Bay Rays,7,2,Gerrit Cole,Shane McClanahan,543037.0,663556.0,Yankee Stadium,N,1,2023
717161,2023-08-02,2023-08-02T20:10:00+00:00,R,Final,F,True,False,136,Seattle Mariners,111,Boston Red Sox,6,3,Logan Gilbert,Kutter Crawford,669302.0,676710.0,T-Mobile Park,N,1,2023
717162,2023-08-02,2023-08-02T17:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,158,Milwaukee Brewers,3,2,MacKenzie Gore,Wade Miley,669022.0,489119.0,Nationals Park,N,1,2023
717163,2023-08-02,2023-08-02T18:10:00+00:00,R,Final,F,True,False,117,Houston Astros,114,Cleveland Guardians,3,2,Ronel Blanco,Tanner Bibee,669854.0,676440.0,Minute Maid Park,N,1,2023
717164,2023-08-02,2023-08-03T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,109,Arizona Diamondbacks,4,2,Logan Webb,Slade Cecconi,657277.0,677944.0,Oracle Park,N,1,2023
717165,2023-08-02,2023-08-02T16:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,108,Los Angeles Angels,12,5,Yonny Chirinos,Lucas Giolito,630023.0,608337.0,Truist Park,N,1,2023
717166,2023-08-02,2023-08-02T16:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,116,Detroit Tigers,3,6,Osvaldo Bido,Eduardo Rodriguez,674370.0,593958.0,PNC Park,N,1,2023
717137,2023-08-03,2023-08-04T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,133,Oakland Athletics,8,2,Julio Urías,JP Sears,628711.0,676664.0,Dodger Stadium,N,1,2023
717142,2023-08-03,2023-08-03T23:15:00+00:00,R,Final,F,True,False,147,New York Yankees,117,Houston Astros,4,3,Clarke Schmidt,Cristian Javier,657376.0,664299.0,Yankee Stadium,N,1,2023
717143,2023-08-03,2023-08-03T23:15:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,134,Pittsburgh Pirates,14,1,Adrian Houser,Mitch Keller,605288.0,656605.0,American Family Field,N,1,2023
717144,2023-08-03,2023-08-04T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,136,Seattle Mariners,3,5,Shohei Ohtani,Bryan Woo,660271.0,693433.0,Angel Stadium,N,1,2023
717145,2023-08-03,2023-08-03T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,142,Minnesota Twins,3,5,Matthew Liberatore,Sonny Gray,669461.0,543243.0,Busch Stadium,N,1,2023
717146,2023-08-03,2023-08-04T00:05:00+00:00,R,Final,F,True,False,112,Chicago Cubs,113,Cincinnati Reds,5,3,Jameson Taillon,Luke Weaver,592791.0,596133.0,Wrigley Field,N,1,2023
717147,2023-08-03,2023-08-03T16:10:00+00:00,R,Final,F,True,False,146,Miami Marlins,143,Philadelphia Phillies,2,4,Johnny Cueto,Michael Lorenzen,456501.0,547179.0,loanDepot park,N,1,2023
717148,2023-08-03,2023-08-03T18:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,121,New York Mets,9,2,Brady Singer,Carlos Carrasco,663903.0,471911.0,Kauffman Stadium,N,1,2023
